MM/DD/YYYY,ID,YEAR,MONTH,DAY,TAVG,TAVG_FLAGS,TMAX,TMAX_FLAGS,TMIN,TMIN_FLAGS,PRCP,PRCP_FLAGS,SNOW,SNOW_FLAGS,SNWD,SNWD_FLAGS,WT16,WT16_FLAGS,WT03,WT03_FLAGS,PGTM,PGTM_FLAGS,WDFG,WDFG_FLAGS,WSFG,WSFG_FLAGS,WT01,WT01_FLAGS,WT08,WT08_FLAGS,TOBS,TOBS_FLAGS,WT11,WT11_FLAGS,ACMH,ACMH_FLAGS,ACSH,ACSH_FLAGS,PSUN,PSUN_FLAGS,TSUN,TSUN_FLAGS,WDFM,WDFM_FLAGS,WSFM,WSFM_FLAGS,WT05,WT05_FLAGS,WDF1,WDF1_FLAGS,WSF1,WSF1_FLAGS,AWND,AWND_FLAGS,FMTM,FMTM_FLAGS,WT12,WT12_FLAGS,WT10,WT10_FLAGS,WESD,WESD_FLAGS,WT14,WT14_FLAGS,WDF2,WDF2_FLAGS,WSF2,WSF2_FLAGS,WV20,WV20_FLAGS,WT13,WT13_FLAGS,WDF5,WDF5_FLAGS,WSF5,WSF5_FLAGS,WV03,WV03_FLAGS,WT02,WT02_FLAGS,WT07,WT07_FLAGS,WT18,WT18_FLAGS
2003-10-03,USW00022521,2003,10,3,267.0,__W,289.0,__0,239.0,__0,94.0,__0,nan,nan,nan,nan,1.0,__0,nan,nan,1828.0,__W,nan,nan,nan,nan,1.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26.0,__X,2315.0,__X,nan,nan,nan,nan,0.0,__0,nan,nan,350.0,__X,58.0,__X,nan,nan,1.0,__X,320.0,__X,76.0,__X,nan,nan,nan,nan,nan,nan,nan,nan
2003-10-04,USW00022521,2003,10,4,278.0,__W,311.0,__0,239.0,__0,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,1346.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32.0,__X,1529.0,__X,nan,nan,nan,nan,0.0,__0,nan,nan,70.0,__X,67.0,__X,nan,nan,nan,nan,130.0,__X,103.0,__X,nan,nan,nan,nan,nan,nan,nan,nan
2003-10-05,USW00022521,2003,10,5,283.0,__W,317.0,__0,250.0,__0,0.0,T_0,nan,nan,nan,nan,1.0,__0,nan,nan,1635.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,63.0,__X,1527.0,__X,nan,nan,nan,nan,0.0,__0,nan,nan,70.0,__X,116.0,__X,nan,nan,nan,nan,70.0,__X,134.0,__X,nan,nan,nan,nan,nan,nan,nan,nan
2003-10-06,USW00022521,2003,10,6,289.0,__W,322.0,__0,250.0,__0,0.0,T_0,nan,nan,nan,nan,1.0,__0,nan,nan,1144.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,61.0,__X,1517.0,__X,nan,nan,nan,nan,0.0,__0,nan,nan,70.0,__X,98.0,__X,nan,nan,nan,nan,30.0,__X,130.0,__X,nan,nan,nan,nan,nan,nan,nan,nan
2003-10-07,USW00022521,2003,10,7,272.0,__W,306.0,__0,239.0,__0,15.0,__0,nan,nan,nan,nan,1.0,__0,nan,nan,1647.0,__W,nan,nan,nan,nan,1.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,51.0,__X,1415.0,__X,nan,nan,nan,nan,0.0,__0,nan,nan,60.0,__X,98.0,__X,nan,nan,1.0,__X,80.0,__X,116.0,__X,nan,nan,nan,nan,nan,nan,nan,nan
2003-10-08,USW00022521,2003,10,8,283.0,__W,311.0,__0,250.0,__0,3.0,__0,nan,nan,nan,nan,1.0,__0,nan,nan,1120.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,61.0,__X,1121.0,__X,nan,nan,nan,nan,0.0,__0,nan,nan,60.0,__X,107.0,__X,nan,nan,nan,nan,70.0,__X,134.0,__X,nan,nan,nan,nan,nan,nan,nan,nan
2003-10-09,USW00022521,2003,10,9,289.0,__W,317.0,__0,256.0,__0,0.0,T_0,nan,nan,nan,nan,1.0,__0,nan,nan,1659.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,65.0,__X,1238.0,__X,nan,nan,nan,nan,0.0,__0,nan,nan,60.0,__X,107.0,__X,nan,nan,nan,nan,60.0,__X,125.0,__X,nan,nan,nan,nan,nan,nan,nan,nan
2003-10-10,USW00022521,2003,10,10,289.0,__W,317.0,__0,256.0,__0,0.0,T_0,nan,nan,nan,nan,1.0,__0,nan,nan,1242.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60.0,__X,1436.0,__X,nan,nan,nan,nan,0.0,__0,nan,nan,70.0,__X,103.0,__X,nan,nan,nan,nan,70.0,__X,130.0,__X,nan,nan,nan,nan,nan,nan,nan,nan
2003-10-11,USW00022521,2003,10,11,272.0,__W,306.0,__0,239.0,__0,46.0,__0,nan,nan,nan,nan,1.0,__0,nan,nan,1003.0,__W,nan,nan,nan,nan,1.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,42.0,__X,1004.0,__X,nan,nan,nan,nan,0.0,__0,nan,nan,60.0,__X,98.0,__X,nan,nan,1.0,__X,60.0,__X,112.0,__X,nan,nan,nan,nan,nan,nan,nan,nan
2003-10-12,USW00022521,2003,10,12,283.0,__W,322.0,__0,244.0,__0,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,1354.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,49.0,__X,1354.0,__X,nan,nan,nan,nan,0.0,__0,nan,nan,30.0,__X,98.0,__X,nan,nan,nan,nan,20.0,__X,116.0,__X,nan,nan,nan,nan,nan,nan,nan,nan
2003-10-13,USW00022521,2003,10,13,289.0,__W,317.0,__0,256.0,__0,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,1318.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60.0,__X,1234.0,__X,nan,nan,nan,nan,0.0,__0,nan,nan,80.0,__X,116.0,__X,nan,nan,nan,nan,60.0,__X,134.0,__X,nan,nan,nan,nan,nan,nan,nan,nan
2003-10-14,USW00022521,2003,10,14,278.0,__W,311.0,__0,239.0,__0,0.0,T_0,nan,nan,nan,nan,1.0,__0,nan,nan,1316.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,67.0,__X,1324.0,__X,nan,nan,nan,nan,0.0,__0,nan,nan,70.0,__X,112.0,__X,nan,nan,nan,nan,60.0,__X,139.0,__X,nan,nan,nan,nan,nan,nan,nan,nan
2003-10-15,USW00022521,2003,10,15,283.0,__W,311.0,__0,250.0,__0,3.0,__0,nan,nan,nan,nan,1.0,__0,nan,nan,1016.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,57.0,__X,1234.0,__X,nan,nan,nan,nan,0.0,__0,nan,nan,80.0,__X,103.0,__X,nan,nan,nan,nan,50.0,__X,134.0,__X,nan,nan,nan,nan,nan,nan,nan,nan
2003-10-16,USW00022521,2003,10,16,278.0,__W,311.0,__0,244.0,__0,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,1240.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,52.0,__X,1210.0,__X,nan,nan,nan,nan,0.0,__0,nan,nan,40.0,__X,103.0,__X,nan,nan,nan,nan,30.0,__X,125.0,__X,nan,nan,nan,nan,nan,nan,nan,nan
2003-10-17,USW00022521,2003,10,17,272.0,__W,306.0,__0,239.0,__0,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,1507.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36.0,__X,1507.0,__X,nan,nan,nan,nan,0.0,__0,nan,nan,40.0,__X,80.0,__X,nan,nan,nan,nan,40.0,__X,103.0,__X,nan,nan,nan,nan,nan,nan,nan,nan
2003-10-18,USW00022521,2003,10,18,261.0,__W,294.0,__0,228.0,__0,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,1316.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23.0,__X,1317.0,__X,nan,nan,nan,nan,0.0,__0,nan,nan,220.0,__X,54.0,__X,nan,nan,nan,nan,220.0,__X,67.0,__X,nan,nan,nan,nan,nan,nan,nan,nan
2003-10-19,USW00022521,2003,10,19,250.0,__W,289.0,__0,211.0,__0,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,1437.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,__X,1441.0,__X,nan,nan,nan,nan,0.0,__0,nan,nan,200.0,__X,54.0,__X,nan,nan,nan,nan,230.0,__X,63.0,__X,nan,nan,nan,nan,nan,nan,nan,nan
2003-10-20,USW00022521,2003,10,20,267.0,__W,306.0,__0,222.0,__0,15.0,__0,nan,nan,nan,nan,1.0,__0,nan,nan,1148.0,__W,nan,nan,nan,nan,1.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26.0,__X,1152.0,__X,nan,nan,nan,nan,0.0,__0,nan,nan,220.0,__X,67.0,__X,nan,nan,1.0,__X,220.0,__X,76.0,__X,nan,nan,nan,nan,nan,nan,nan,nan
2003-10-21,USW00022521,2003,10,21,256.0,__W,294.0,__0,211.0,__0,0.0,T_0,nan,nan,nan,nan,1.0,__0,nan,nan,1136.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26.0,__X,2235.0,__X,nan,nan,nan,nan,0.0,__0,nan,nan,70.0,__X,58.0,__X,nan,nan,nan,nan,140.0,__X,72.0,__X,nan,nan,nan,nan,nan,nan,nan,nan
2003-10-22,USW00022521,2003,10,22,261.0,__W,294.0,__0,228.0,__0,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,1442.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22.0,__X,1419.0,__X,nan,nan,nan,nan,0.0,__0,nan,nan,180.0,__X,45.0,__X,nan,nan,nan,nan,210.0,__X,72.0,__X,nan,nan,nan,nan,nan,nan,nan,nan
2003-10-23,USW00022521,2003,10,23,261.0,__W,294.0,__0,228.0,__0,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,1424.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,28.0,__X,1452.0,__X,nan,nan,nan,nan,0.0,__0,nan,nan,160.0,__X,63.0,__X,nan,nan,nan,nan,150.0,__X,76.0,__X,nan,nan,nan,nan,nan,nan,nan,nan
2003-10-24,USW00022521,2003,10,24,272.0,__W,300.0,__0,244.0,__0,28.0,__0,nan,nan,nan,nan,1.0,__0,nan,nan,1113.0,__W,nan,nan,nan,nan,1.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26.0,__X,1114.0,__X,nan,nan,nan,nan,0.0,__0,nan,nan,180.0,__X,63.0,__X,nan,nan,1.0,__X,180.0,__X,76.0,__X,nan,nan,nan,nan,nan,nan,nan,nan
2003-10-25,USW00022521,2003,10,25,272.0,__W,300.0,__0,244.0,__0,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,1429.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.0,__X,1236.0,__X,nan,nan,nan,nan,0.0,__0,nan,nan,180.0,__X,54.0,__X,nan,nan,nan,nan,190.0,__X,63.0,__X,nan,nan,nan,nan,nan,nan,nan,nan
2003-10-26,USW00022521,2003,10,26,267.0,__W,300.0,__0,233.0,__0,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,1220.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.0,__X,1221.0,__X,nan,nan,nan,nan,0.0,__0,nan,nan,240.0,__X,45.0,__X,nan,nan,nan,nan,240.0,__X,63.0,__X,nan,nan,nan,nan,nan,nan,nan,nan
2003-10-27,USW00022521,2003,10,27,272.0,__W,300.0,__0,239.0,__0,18.0,__0,nan,nan,nan,nan,1.0,__0,nan,nan,1703.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.0,__X,1704.0,__X,nan,nan,nan,nan,0.0,__0,nan,nan,170.0,__X,67.0,__X,nan,nan,nan,nan,170.0,__X,76.0,__X,nan,nan,nan,nan,nan,nan,nan,nan
2003-10-28,USW00022521,2003,10,28,278.0,__W,294.0,__0,256.0,__0,69.0,__0,nan,nan,nan,nan,1.0,__0,nan,nan,1157.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34.0,__X,1102.0,__X,nan,nan,nan,nan,0.0,__0,nan,nan,180.0,__X,58.0,__X,nan,nan,nan,nan,170.0,__X,67.0,__X,nan,nan,nan,nan,nan,nan,nan,nan
2003-10-29,USW00022521,2003,10,29,278.0,__W,294.0,__0,261.0,__0,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,1105.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36.0,__X,1106.0,__X,nan,nan,nan,nan,0.0,__0,nan,nan,150.0,__X,58.0,__X,nan,nan,nan,nan,150.0,__X,72.0,__X,nan,nan,nan,nan,nan,nan,nan,nan
2003-10-30,USW00022521,2003,10,30,272.0,__W,294.0,__0,250.0,__0,0.0,T_0,nan,nan,nan,nan,1.0,__0,nan,nan,1306.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,28.0,__X,1325.0,__X,nan,nan,nan,nan,0.0,__0,nan,nan,160.0,__X,58.0,__X,nan,nan,nan,nan,160.0,__X,72.0,__X,nan,nan,nan,nan,nan,nan,nan,nan
2003-10-31,USW00022521,2003,10,31,267.0,__W,300.0,__0,233.0,__0,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,1433.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,29.0,__X,1440.0,__X,nan,nan,nan,nan,0.0,__0,nan,nan,270.0,__X,63.0,__X,nan,nan,nan,nan,290.0,__X,72.0,__X,nan,nan,nan,nan,nan,nan,nan,nan
2003-11-01,USW00022521,2003,11,1,267.0,__W,311.0,__0,222.0,__0,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,1801.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.0,__X,1822.0,__X,nan,nan,nan,nan,0.0,__0,nan,nan,60.0,__X,76.0,__X,nan,nan,nan,nan,80.0,__X,94.0,__X,nan,nan,nan,nan,nan,nan,nan,nan
2003-11-02,USW00022521,2003,11,2,272.0,__W,311.0,__0,233.0,__0,3.0,__0,nan,nan,nan,nan,1.0,__0,nan,nan,1317.0,__W,nan,nan,nan,nan,1.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,49.0,__X,1354.0,__X,nan,nan,nan,nan,0.0,__0,nan,nan,60.0,__X,103.0,__X,nan,nan,1.0,__X,70.0,__X,130.0,__X,nan,nan,nan,nan,nan,nan,nan,nan
2003-11-03,USW00022521,2003,11,3,278.0,__W,311.0,__0,244.0,__0,0.0,T_0,nan,nan,nan,nan,1.0,__0,nan,nan,1433.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,50.0,__X,1309.0,__X,nan,nan,nan,nan,0.0,__0,nan,nan,80.0,__X,98.0,__X,nan,nan,nan,nan,70.0,__X,112.0,__X,nan,nan,nan,nan,nan,nan,nan,nan
2003-11-04,USW00022521,2003,11,4,272.0,__W,311.0,__0,228.0,__0,8.0,__0,nan,nan,nan,nan,1.0,__0,nan,nan,1357.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,56.0,__X,1358.0,__X,nan,nan,nan,nan,0.0,__0,nan,nan,80.0,__X,116.0,__X,nan,nan,nan,nan,80.0,__X,139.0,__X,nan,nan,nan,nan,nan,nan,nan,nan
2003-11-05,USW00022521,2003,11,5,267.0,__W,311.0,__0,222.0,__0,0.0,T_0,nan,nan,nan,nan,1.0,__0,nan,nan,1636.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,45.0,__X,1628.0,__X,nan,nan,nan,nan,0.0,__0,nan,nan,80.0,__X,89.0,__X,nan,nan,nan,nan,90.0,__X,98.0,__X,nan,nan,nan,nan,nan,nan,nan,nan
2003-11-06,USW00022521,2003,11,6,267.0,__W,300.0,__0,233.0,__0,0.0,T_0,nan,nan,nan,nan,1.0,__0,nan,nan,1342.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,42.0,__X,1742.0,__X,nan,nan,nan,nan,0.0,__0,nan,nan,90.0,__X,80.0,__X,nan,nan,nan,nan,70.0,__X,103.0,__X,nan,nan,nan,nan,nan,nan,nan,nan
2003-11-07,USW00022521,2003,11,7,278.0,__W,317.0,__0,233.0,__0,0.0,T_0,nan,nan,nan,nan,1.0,__0,nan,nan,1659.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,45.0,__X,1649.0,__X,nan,nan,nan,nan,0.0,__0,nan,nan,70.0,__X,80.0,__X,nan,nan,nan,nan,60.0,__X,98.0,__X,nan,nan,nan,nan,nan,nan,nan,nan
2003-11-08,USW00022521,2003,11,8,272.0,__W,306.0,__0,233.0,__0,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,1603.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,47.0,__X,1544.0,__X,nan,nan,nan,nan,0.0,__0,nan,nan,50.0,__X,76.0,__X,nan,nan,nan,nan,60.0,__X,94.0,__X,nan,nan,nan,nan,nan,nan,nan,nan
2003-11-09,USW00022521,2003,11,9,272.0,__W,311.0,__0,233.0,__0,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,1245.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,55.0,__X,2009.0,__X,nan,nan,nan,nan,0.0,__0,nan,nan,60.0,__X,103.0,__X,nan,nan,nan,nan,80.0,__X,134.0,__X,nan,nan,nan,nan,nan,nan,nan,nan
2003-11-10,USW00022521,2003,11,10,278.0,__W,306.0,__0,244.0,__0,0.0,T_0,nan,nan,nan,nan,1.0,__0,nan,nan,1815.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,76.0,__X,1416.0,__X,nan,nan,nan,nan,0.0,__0,nan,nan,60.0,__X,130.0,__X,nan,nan,nan,nan,70.0,__X,148.0,__X,nan,nan,nan,nan,nan,nan,nan,nan
2003-11-11,USW00022521,2003,11,11,278.0,__W,300.0,__0,250.0,__0,0.0,T_0,nan,nan,nan,nan,1.0,__0,nan,nan,1202.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,72.0,__X,1154.0,__X,nan,nan,nan,nan,0.0,__0,nan,nan,60.0,__X,116.0,__X,nan,nan,nan,nan,80.0,__X,148.0,__X,nan,nan,nan,nan,nan,nan,nan,nan
2003-11-12,USW00022521,2003,11,12,267.0,__W,294.0,__0,239.0,__0,0.0,T_0,nan,nan,nan,nan,1.0,__0,nan,nan,1250.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,61.0,__X,1339.0,__X,nan,nan,nan,nan,0.0,__0,nan,nan,70.0,__X,107.0,__X,nan,nan,nan,nan,70.0,__X,134.0,__X,nan,nan,nan,nan,nan,nan,nan,nan
2003-11-13,USW00022521,2003,11,13,261.0,__W,294.0,__0,228.0,__0,8.0,__0,nan,nan,nan,nan,1.0,__0,nan,nan,1246.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,70.0,__X,1247.0,__X,nan,nan,nan,nan,0.0,__0,nan,nan,70.0,__X,125.0,__X,nan,nan,nan,nan,80.0,__X,143.0,__X,nan,nan,nan,nan,nan,nan,nan,nan
2003-11-14,USW00022521,2003,11,14,267.0,__W,300.0,__0,228.0,__0,3.0,__0,nan,nan,nan,nan,1.0,__0,nan,nan,1533.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,75.0,__X,1533.0,__X,nan,nan,nan,nan,0.0,__0,nan,nan,60.0,__X,116.0,__X,nan,nan,nan,nan,70.0,__X,143.0,__X,nan,nan,nan,nan,nan,nan,nan,nan
2003-11-15,USW00022521,2003,11,15,261.0,__W,294.0,__0,228.0,__0,0.0,T_0,nan,nan,nan,nan,1.0,__0,nan,nan,1057.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,76.0,__X,1129.0,__X,nan,nan,nan,nan,0.0,__0,nan,nan,80.0,__X,130.0,__X,nan,nan,nan,nan,70.0,__X,156.0,__X,nan,nan,nan,nan,nan,nan,nan,nan
2003-11-16,USW00022521,2003,11,16,267.0,__W,294.0,__0,233.0,__0,0.0,T_0,nan,nan,nan,nan,1.0,__0,nan,nan,1212.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,67.0,__X,1213.0,__X,nan,nan,nan,nan,0.0,__0,nan,nan,70.0,__X,125.0,__X,nan,nan,nan,nan,60.0,__X,143.0,__X,nan,nan,nan,nan,nan,nan,nan,nan
2003-11-17,USW00022521,2003,11,17,272.0,__W,300.0,__0,244.0,__0,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,1444.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48.0,__X,1445.0,__X,nan,nan,nan,nan,0.0,__0,nan,nan,60.0,__X,94.0,__X,nan,nan,nan,nan,70.0,__X,112.0,__X,nan,nan,nan,nan,nan,nan,nan,nan
2003-11-18,USW00022521,2003,11,18,267.0,__W,300.0,__0,233.0,__0,0.0,T_0,nan,nan,nan,nan,1.0,__0,nan,nan,1630.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,54.0,__X,1646.0,__X,nan,nan,nan,nan,0.0,__0,nan,nan,50.0,__X,116.0,__X,nan,nan,nan,nan,60.0,__X,143.0,__X,nan,nan,nan,nan,nan,nan,nan,nan
2003-11-19,USW00022521,2003,11,19,244.0,__W,272.0,__0,211.0,__0,18.0,__0,nan,nan,nan,nan,1.0,__0,nan,nan,1808.0,__W,nan,nan,nan,nan,1.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,62.0,__X,1839.0,__X,nan,nan,nan,nan,0.0,__0,nan,nan,60.0,__X,125.0,__X,nan,nan,1.0,__X,60.0,__X,161.0,__X,nan,nan,nan,nan,nan,nan,nan,nan
